origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.05,2029.053306225175
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.025,2006.9594295715497
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.35,2118.955840760832
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.15,2072.164826284018
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.1,2055.119033066112
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.3,2109.243086384751
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.01,1982.9272157971513
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.4,2129.4387017556164
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.7,2187.2685759883548
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.85,2224.310728733379
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.65,2176.9047867484783
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.8,2211.080381483049
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.9,2243.3621885031102
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.2,2086.4221373063288
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.45,2138.363397799528
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.6,2167.2350231236974
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.5,2148.4461770291573
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.55,2158.0336312069903
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.95,2270.2763260187658
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.75,2198.0946699019737
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.25,2098.3289853144793
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.99,2328.713373826345
2024-11-27,ILI incidence,2024-11-24,1,AT,quantile,0.975,2294.017203698671
2024-11-27,ILI incidence,2024-11-24,1,AT,median,,2148.4461770291573
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.01,2026.1533802496372
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.025,2047.431865912505
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.1,2090.2334669051015
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.05,2067.767343806701
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.7,2205.8451513702316
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.45,2163.786114247843
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.6,2188.603272172934
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.95,2280.013941914752
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.65,2196.9840270379245
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.85,2240.786789228502
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.5,2171.9076028202526
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.55,2179.960784320254
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.75,2216.5559484591154
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.4,2155.1504193586447
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.99,2328.3387846008295
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.9,2256.3986362945648
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.3,2137.6321287660176
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.2,2118.7649983385295
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.15,2106.7876757394924
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.8,2227.601335047687
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.35,2146.2664298918435
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.25,2128.656730494356
2024-11-27,ILI incidence,2024-12-01,2,AT,quantile,0.975,2301.2659060811575
2024-11-27,ILI incidence,2024-12-01,2,AT,median,,2171.9076028202526
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.2,2188.9407966280573
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.25,2227.9724776063767
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.1,2083.8465293513814
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.05,2009.711175105675
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.15,2139.783065365805
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.01,1871.5130345258972
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.3,2264.328555060353
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.7,2534.5137576273764
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.65,2495.763636621055
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.025,1941.7054221368871
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.9,2742.7877784717616
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.8,2619.339127493585
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.975,2954.8161127075664
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.85,2669.7612180531323
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.95,2857.2457822112474
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.6,2461.4723172965414
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.35,2299.568185350743
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.45,2367.3113183753
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.75,2575.240473021839
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.99,3076.669418526831
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.4,2333.2985711905676
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.5,2397.507494101468
2024-11-27,ILI incidence,2024-12-08,3,AT,quantile,0.55,2428.273479546723
2024-11-27,ILI incidence,2024-12-08,3,AT,median,,2397.507494101468
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.975,2948.2673851785466
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.9,2756.4245508175413
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.95,2857.4668597545797
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.85,2692.480962186979
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.8,2639.7548421757547
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.99,3053.516267521717
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.7,2561.2191349131135
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.75,2597.686647863912
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.65,2525.553250521945
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.6,2490.95242185493
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.55,2459.8998820414945
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.45,2401.713747191947
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.05,2070.657945634978
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.5,2431.2021296875437
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.4,2372.7035105388904
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.2,2238.3602374752086
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.3,2309.6541763836976
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.35,2340.557486908069
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.025,2009.2168615248106
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.15,2194.691390882632
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.1,2142.3707492287185
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.25,2276.456474071559
2024-11-27,ILI incidence,2024-12-15,4,AT,quantile,0.01,1930.1929924494934
2024-11-27,ILI incidence,2024-12-15,4,AT,median,,2431.2021296875437
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.65,131.54609127505012
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.99,273.58015362886795
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.85,167.97261261086575
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.8,156.53205118342282
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.7,138.3930940076251
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.9,182.89791019906912
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.6,125.09361052450842
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.95,209.97505483192768
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.975,235.52703990104928
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.75,146.61565457225507
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.55,119.39337760210012
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.5,113.81359435865042
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.45,108.80361075827294
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.25,88.17391910087741
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.2,82.61012280837141
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.3,93.58552949227538
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.15,76.69024998362703
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.1,69.65682810399655
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.35,98.51118385307281
2024-11-27,ILI incidence,2024-11-24,1,BE,quantile,0.05,60.97749278130385
